;Species;Gene;GeneName;Ala;Arg;Asn;Asp;Cys;Gln;Glu;Gly;His;Ile;Leu;Lys;Met;Phe;Pro;Ser;Thr;Trp;Tyr;Val
551;;ND3;NADH dehydrogenase subunit 3 [Microtermes sp. B TB-2017];6;3;5;4;1;1;6;3;1;14;15;5;10;8;5;12;11;3;1;3
552;;ND3;NADH dehydrogenase subunit 3 [Jugositermes tuberculatus];9;3;5;3;1;1;6;3;1;15;14;5;11;8;5;12;8;3;1;3
553;;ND3;NADH dehydrogenase subunit 3 [Reticulitermes hageni];6;3;4;2;1;1;7;3;2;12;13;5;13;8;5;15;8;3;1;5
554;;ND3;NADH dehydrogenase subunit 3 [Tetimatermes sp. A TB-2017];7;3;5;3;1;1;6;3;1;15;15;5;10;8;5;13;8;3;1;4
555;;ND3;NADH dehydrogenase subunit 3 [Reticulitermes nelsonae];6;3;4;2;1;1;7;3;2;12;13;5;12;8;5;15;8;3;1;6
556;;ND3;NADH dehydrogenase subunit 3 [Odontotermes sp. 7 TB-2017];5;3;4;3;1;1;7;3;1;10;15;5;13;8;5;13;11;3;1;5
557;;ND3;NADH dehydrogenase subunit 3 [Cavitermes tuberosus];6;3;5;3;1;1;6;3;1;16;14;5;11;8;5;14;7;3;1;4
558;;ND3;NADH dehydrogenase subunit 3 [Odontotermes obesus];7;3;4;3;1;1;7;3;1;11;14;5;13;8;5;13;9;3;1;5
559;;ND3;NADH dehydrogenase subunit 3 [Cavitermes tuberosus];6;3;5;3;1;1;6;3;1;15;14;5;11;8;5;14;7;3;1;5
560;;ND3;NADH dehydrogenase subunit 3 [Pericapritermes nigerianus];6;3;5;3;1;1;6;3;1;14;12;5;13;8;5;13;9;3;2;4
561;;ND3;NADH dehydrogenase subunit 3 [Nasutitermes bikpelanus];8;3;5;3;1;1;6;3;1;13;15;5;8;8;5;14;9;3;1;5
562;;ND3;NADH dehydrogenase subunit 3 [Reticulitermes virginicus];7;3;4;2;1;1;7;3;2;14;13;5;13;8;5;15;7;3;1;3
563;;ND3;NADH dehydrogenase subunit 3 [Duplidentitermes sp. TB-2014];7;3;5;3;1;1;6;3;1;14;15;5;10;8;5;13;10;3;1;3
564;;ND3;NADH dehydrogenase subunit 3 [Bulbitermes singaporiensis];9;3;5;3;1;1;6;3;1;13;15;5;10;8;5;12;8;3;1;5
565;;ND3;NADH dehydrogenase subunit 3 [Glyptotermes sp. C TB-2014];5;3;2;3;1;1;6;3;1;13;18;6;13;9;4;14;7;3;1;4
566;;ND3;NADH dehydrogenase subunit 3 [Macrotermes barneyi];5;3;6;3;1;1;6;3;1;12;14;5;14;8;5;13;8;3;1;5
567;;ND3;NADH dehydrogenase subunit 3 [Procapritermes martyni];5;3;5;3;1;1;6;3;1;14;15;5;11;8;5;15;7;3;2;4
568;;ND3;NADH dehydrogenase subunit 3 [Ancistrotermes pakistanicus];5;3;6;3;1;1;6;3;1;12;15;5;10;8;5;12;13;3;1;4
569;;ND3;NADH dehydrogenase subunit 3 [Astalotermes murcus];6;3;5;3;1;1;6;4;1;14;18;5;11;8;5;13;7;3;1;2
570;;ND3;NADH dehydrogenase subunit 3 [Odontotermes formosanus];6;3;4;3;1;1;7;3;1;12;14;5;13;8;5;13;11;3;1;3
571;;ND3;NADH dehydrogenase subunit 3 [Crepititermes verruculosus];6;3;5;3;1;1;6;3;1;16;15;5;10;8;5;12;8;3;1;5
572;;ND3;NADH dehydrogenase subunit 3 [Anoplotermes group sp. Q TB-2017];8;3;5;3;1;1;6;3;1;12;14;5;12;8;5;12;9;3;1;5
573;;ND3;NADH dehydrogenase subunit 3 [Ophiotermes mirandus];8;3;5;3;1;1;6;3;1;15;14;6;10;8;5;14;6;3;1;4
574;;ND3;NADH dehydrogenase subunit 3 [Astalotermes cf. qietus RDCT073];7;3;5;3;1;1;6;3;1;13;18;5;12;8;5;14;6;3;1;2
575;;ND3;NADH dehydrogenase subunit 3 [Microcerotermes progrediens];5;3;5;3;1;1;6;3;1;17;14;5;9;8;5;13;8;3;1;5
576;;ND3;NADH dehydrogenase subunit 3 [Odontotermes obesus];7;3;4;3;1;1;7;3;1;10;14;5;13;8;5;13;10;3;1;5
577;;ND3;NADH dehydrogenase subunit 3 [Procapritermes sp. C TB-2017];5;3;5;3;1;1;6;3;1;12;14;5;10;9;5;14;8;3;2;5
578;;ND3;NADH dehydrogenase subunit 3 [Nasutitermes sp. COL2012L08];8;3;5;3;1;1;6;3;1;15;13;5;11;8;5;13;8;3;1;4
579;;ND3;NADH dehydrogenase subunit 3 [Cavitermes parmae];6;3;5;3;1;1;6;3;1;16;13;5;11;8;5;14;7;3;1;5
580;;ND3;NADH dehydrogenase subunit 3 [Odontotermes mathuri];5;3;4;3;1;1;7;3;1;12;14;5;12;8;5;14;10;3;1;5
581;;ND3;NADH dehydrogenase subunit 3 [Prorhinotermes canalifrons];8;3;4;4;1;1;6;3;1;11;15;5;11;8;5;13;9;3;1;5
582;;ND3;NADH dehydrogenase subunit 3 [Syntermes spinosus];5;3;5;3;1;1;6;3;1;13;14;5;12;8;5;13;11;3;1;4
583;;ND3;NADH dehydrogenase subunit 3 [Odontotermes nr. pauperans RDCT160];5;3;6;3;1;1;6;3;1;12;13;6;14;8;5;11;10;3;1;5
584;;ND3;NADH dehydrogenase subunit 3 [Microcerotermes newmani];6;3;5;3;1;1;6;3;1;15;14;5;8;8;5;13;9;3;1;5
585;;ND3;NADH dehydrogenase subunit 3 [Hospitalitermes hospitalis];8;3;4;3;1;1;6;3;1;15;15;5;7;8;5;14;8;3;1;4
586;;ND3;NADH dehydrogenase subunit 3 [Labiotermes labralis];6;3;5;3;1;1;6;3;1;14;17;5;7;8;5;13;9;3;1;4
587;;ND3;NADH dehydrogenase subunit 3 [Labiotermes labralis];6;3;5;3;1;1;6;3;1;14;17;5;9;8;5;13;9;3;1;4
588;;ND3;NADH dehydrogenase subunit 3 [Pericapritermes latignathus];8;3;5;3;1;1;6;3;1;13;15;5;11;8;5;13;7;3;2;4
589;;ND3;NADH dehydrogenase subunit 3 [Aparatermes nr. cingulatus G13-81];6;3;5;3;1;1;6;3;1;14;16;4;12;8;5;14;7;3;1;4
590;;ND3;NADH dehydrogenase subunit 3 [Neocapritermes taracua];9;3;5;3;1;1;6;3;1;14;16;5;11;8;5;13;5;3;1;4
591;;ND3;NADH dehydrogenase subunit 3 [Anoplotermes group sp. AF TB-2017];8;3;5;3;1;1;6;3;1;14;17;5;12;9;5;12;5;3;1;3
592;;ND3;NADH dehydrogenase subunit 3 [Sinocapritermes sp. 1 TB-2017];5;3;5;3;1;1;6;3;1;15;16;5;11;8;5;15;8;3;1;2
593;;ND3;NADH dehydrogenase subunit 3 [Atlantitermes oculatissimus];8;3;5;3;1;1;6;3;1;14;16;5;9;8;5;14;7;3;1;4
594;;ND3;NADH dehydrogenase subunit 3 [Microcerotermes parvus];5;3;5;3;1;1;6;3;1;17;15;5;9;8;5;15;6;3;1;5
595;;ND3;NADH dehydrogenase subunit 3 [Odontotermes sp. 6 TB-2017];6;3;4;3;1;1;7;3;1;13;14;5;13;8;5;12;11;3;1;3
596;;ND3;NADH dehydrogenase subunit 3 [Nasutitermes sp. 1 TB-2017];7;3;5;3;1;1;6;3;1;14;14;5;14;8;5;13;8;3;1;2
597;;ND3;NADH dehydrogenase subunit 3 [Microcerotermes crassus];5;3;5;3;1;1;6;3;1;17;15;5;9;8;5;14;7;3;1;5
598;;ND3;NADH dehydrogenase subunit 3 [Microcerotermes sp. A TB-2017];5;3;5;3;1;1;6;3;1;16;14;4;8;8;5;15;8;3;1;5
599;;ND3;NADH dehydrogenase subunit 3 [Nasutitermes matangensis];8;3;5;3;1;1;6;3;1;14;16;5;9;8;5;13;7;3;1;5
600;;ND3;NADH dehydrogenase subunit 3 [Embiratermes brevinasus];7;3;5;3;1;1;6;3;1;16;15;5;7;8;5;13;8;3;1;6
601;;ND3;NADH dehydrogenase subunit 3 [Silvestritermes heyeri];7;3;5;3;1;1;6;3;1;12;16;5;10;8;5;13;7;3;1;6
602;;ND3;NADH dehydrogenase subunit 3 [Trichotermes ducis];7;3;5;3;1;1;6;3;1;15;14;5;10;8;5;12;10;3;1;4
603;;ND3;NADH dehydrogenase subunit 3 [Aciculitermes aciculatus];7;3;5;3;1;1;6;3;1;15;15;5;11;8;5;12;8;3;1;4
604;;ND3;NADH dehydrogenase subunit 3 [Promirotermes redundans];8;3;5;3;1;1;6;3;1;13;18;5;11;8;5;14;4;3;1;4
605;;ND3;NADH dehydrogenase subunit 3 [Polyspathotermes sulcifrons];7;3;5;3;1;1;6;3;1;14;15;5;12;8;5;16;4;3;1;4
606;;ND3;NADH dehydrogenase subunit 3 [Hospitalitermes hospitalis];8;3;5;3;1;1;6;3;1;14;15;5;7;8;5;13;9;3;1;4
607;;ND3;NADH dehydrogenase subunit 3 [Occasitermes occasus];7;3;5;3;1;1;6;3;1;11;15;5;11;8;5;13;9;3;1;6
608;;ND3;NADH dehydrogenase subunit 3 [Cephalotermes rectangularis];7;3;5;3;1;1;6;3;1;15;15;5;11;8;5;13;6;3;1;3
609;;ND3;NADH dehydrogenase subunit 3 [Microcerotermes sp. H TB-2017];5;3;5;3;1;1;6;3;1;16;15;5;8;8;5;13;10;3;1;5
610;;ND3;NADH dehydrogenase subunit 3 [Macrotermes falciger];6;3;6;3;1;1;6;3;1;13;14;5;10;8;5;12;10;3;1;3
611;;ND3;NADH dehydrogenase subunit 3 [Anenteotermes cf. polyscolus BDIT101];6;3;5;3;1;1;6;3;1;12;17;5;11;8;5;15;6;3;1;5
612;;ND3;NADH dehydrogenase subunit 3 [Prohamitermes mirabilis];6;3;5;3;1;1;6;3;1;16;15;5;10;8;5;12;8;3;1;5
613;;ND3;NADH dehydrogenase subunit 3 [Prohamitermes mirabilis];6;3;5;3;1;1;6;3;1;15;15;5;11;8;5;12;8;3;1;5
614;;ND3;NADH dehydrogenase subunit 3 [Nasutitermes neoparvus];8;3;5;3;1;1;6;3;1;14;15;5;8;8;5;12;10;3;1;4
615;;ND3;NADH dehydrogenase subunit 3 [Euhamitermes hamatus];7;3;5;3;1;1;6;3;1;14;15;5;11;8;5;12;8;3;1;5
616;;ND3;NADH dehydrogenase subunit 3 [Astalotermes sp. B TB-2017];6;3;5;3;1;1;6;3;1;14;17;5;11;8;5;14;6;3;1;4
617;;ND3;NADH dehydrogenase subunit 3 [Macrotermes annandalei];5;3;6;3;1;1;6;3;1;14;14;5;13;8;5;12;11;3;1;2
618;;ND4;NADH dehydrogenase subunit 4 [Rhinotermes hispidus];21;7;8;5;14;4;7;35;7;31;82;3;21;55;15;57;4;15;22;33
619;;ND4;NADH dehydrogenase subunit 4 [Symploce pallens];16;7;11;4;14;5;8;30;7;39;87;9;35;41;11;48;12;15;30;17
620;;ND4;NADH dehydrogenase subunit 4 [Eupolyphaga sp. NS-2016];18;7;13;6;9;4;9;30;8;36;79;6;36;44;11;51;10;14;30;23
621;;ND4;NADH dehydrogenase subunit 4 [Parrhinotermes microdentiformis];19;7;8;3;12;4;7;35;6;34;80;5;21;57;14;61;5;15;24;30
622;;ND4;NADH dehydrogenase subunit 4 [Polyphaga plancyi];13;7;13;4;13;4;8;33;8;37;75;5;32;54;11;46;9;14;28;30
623;;ND4;NADH dehydrogenase subunit 4 [Deropeltis paulinoi];13;7;19;3;12;5;7;32;6;46;91;8;31;41;13;49;8;13;31;10
624;;ND4;NADH dehydrogenase subunit 4 [Paratemnopteryx couloniana];18;7;10;4;13;5;7;35;6;35;83;8;39;41;11;48;9;15;29;23
625;;ND4;NADH dehydrogenase subunit 4 [Blattella bisignata];17;7;13;4;14;5;8;30;7;38;81;9;41;45;11;48;9;14;26;19
626;;ND4;NADH dehydrogenase subunit 4 [Ectobiidae sp. BB];17;7;11;5;13;5;8;31;6;40;85;8;39;39;11;49;9;14;28;21
627;;ND4;NADH dehydrogenase subunit 4 [Glyptotermes satsumensis];17;8;8;5;16;4;7;35;7;30;86;7;21;51;14;49;14;14;24;28
628;;ND4;NADH dehydrogenase subunit 4 [Symploce macroptera];17;7;11;5;14;5;8;31;7;32;87;8;34;42;11;48;12;15;28;24
629;;ND4;NADH dehydrogenase subunit 4 [Carbrunneria paramaxi];19;7;12;4;14;5;8;29;6;32;82;9;35;40;11;46;10;15;29;33
630;;ND4;NADH dehydrogenase subunit 4 [Periplaneta fuliginosa];15;7;15;5;10;5;7;32;8;35;93;7;31;40;12;52;9;14;29;19
631;;ND4;NADH dehydrogenase subunit 4 [Polyzosteria viridissima];16;7;15;4;13;5;7;32;6;40;91;8;28;41;13;49;8;14;31;18
632;;ND4;NADH dehydrogenase subunit 4 [Therea regularis];16;7;13;4;14;4;10;35;7;33;82;10;29;49;11;45;8;14;27;28
633;;ND4;NADH dehydrogenase subunit 4 [Rhyparobia maderae];19;7;15;4;10;7;11;30;7;37;95;8;32;36;12;49;10;13;24;18
634;;ND4;NADH dehydrogenase subunit 4 [Rhyparobia sp. B054];20;7;15;4;11;7;11;30;7;33;95;8;32;35;12;48;10;13;25;21
635;;ND4;NADH dehydrogenase subunit 4 [Tryonicus parvus];15;6;12;5;14;6;7;38;7;35;85;9;34;40;14;43;9;14;33;19
636;;ND4;NADH dehydrogenase subunit 4 [Asiablatta kyotensis];17;7;12;3;16;5;8;31;6;35;87;9;41;39;11;46;9;15;29;19
637;;ND4;NADH dehydrogenase subunit 4 [Parcoblatta pensylvanica];17;6;12;3;15;5;8;31;8;35;86;9;42;38;11;45;12;15;29;19
638;;ND4;NADH dehydrogenase subunit 4 [Parcoblatta uhleriana];17;6;11;3;15;5;8;30;8;39;86;10;41;40;11;45;8;15;29;19
639;;ND4;NADH dehydrogenase subunit 4 [Rhyparobia grandis];18;7;13;4;11;7;11;32;7;39;93;9;32;33;12;48;11;13;25;19
640;;ND4;NADH dehydrogenase subunit 4 [Pycnoscelus femapterus];18;7;14;4;13;6;9;32;5;40;92;9;31;34;13;45;8;13;31;20
641;;ND4;NADH dehydrogenase subunit 4 [Shelfordella lateralis];16;7;18;3;11;5;7;33;6;41;91;5;28;39;12;51;11;14;31;16
642;;ND4;NADH dehydrogenase subunit 4 [Ischnoptera deropeltiformis];16;5;17;3;14;5;7;33;6;33;87;3;31;42;11;53;11;14;30;25
643;;ND4;NADH dehydrogenase subunit 4 [Nasutitermes diabolus];17;7;9;3;15;4;7;34;6;28;87;7;19;50;13;58;8;14;24;37
644;;ND4;NADH dehydrogenase subunit 4 [Cryptocercus kyebangensis];15;7;18;6;16;4;7;29;7;31;88;4;23;58;12;50;9;13;24;25
645;;ND4;NADH dehydrogenase subunit 4 [Araujotermes parvellus];19;7;7;4;17;4;8;34;6;34;85;8;20;51;13;55;7;14;24;30
646;;ND4;NADH dehydrogenase subunit 4 [Parcoblatta divisa];17;6;12;5;15;5;7;33;7;38;88;9;42;38;12;42;9;15;29;17
647;;ND4;NADH dehydrogenase subunit 4 [Melanozosteria sp. Cairns, Australia];16;7;13;5;12;6;7;29;7;35;90;7;35;46;12;53;9;14;27;16
648;;ND4;NADH dehydrogenase subunit 4 [Ischnoptera bilunata];16;6;14;4;15;5;7;35;6;34;88;9;33;45;11;46;9;14;27;22
649;;ND4;NADH dehydrogenase subunit 4 [Shelfordella lateralis];16;7;16;4;12;5;7;33;6;41;91;5;27;38;12;51;11;14;31;18
650;;ND4;NADH dehydrogenase subunit 4 [Neocapritermes angusticeps];19;7;8;5;17;4;7;34;6;29;88;8;20;51;13;53;7;14;23;34
651;;ND4;NADH dehydrogenase subunit 4 [Blatta orientalis];16;7;17;5;14;5;7;32;6;43;95;6;28;38;12;44;10;14;31;15
652;;ND4;NADH dehydrogenase subunit 4 [Periplaneta americana];16;7;18;4;12;5;8;32;7;36;91;5;30;41;13;47;10;14;30;19
653;;ND4;NADH dehydrogenase subunit 4 [Periplaneta brunnea];18;7;14;6;10;5;7;33;7;32;89;6;34;40;12;49;11;14;31;19
654;;ND4;NADH dehydrogenase subunit 4 [Cryptocercus hirtus];13;7;17;6;16;4;7;28;7;30;84;5;26;59;12;51;10;14;24;26
655;;ND4;NADH dehydrogenase subunit 4, partial [Periplaneta americana];16;7;17;4;12;5;8;32;6;35;91;5;30;41;13;48;10;14;31;20
656;;ND4;NADH dehydrogenase subunit 4 [Methana sp. AUS1];16;7;16;4;12;6;7;31;6;36;89;6;32;46;13;48;8;14;30;19
657;;ND4;NADH dehydrogenase subunit 4 [Coatitermes sp. 2 TB-2017];18;7;8;4;16;4;8;34;6;30;86;7;19;51;13;57;7;14;25;33
658;;ND4;NADH dehydrogenase subunit 4 [Coatitermes kartaboensis];19;7;10;4;18;4;8;33;6;32;86;7;18;50;13;54;7;14;24;33
659;;ND4;NADH dehydrogenase subunit 4 [Aciculitermes aciculatus];18;7;8;4;16;4;7;34;6;28;88;8;20;49;13;55;9;14;24;35
660;;ND4;NADH dehydrogenase subunit 4 [Periplaneta australasiae];15;7;19;4;12;5;7;31;6;34;95;6;29;39;12;49;10;14;30;21
661;;ND4;NADH dehydrogenase subunit 4 [Subulitermes group sp. A TB-2017];18;7;10;4;16;4;8;34;6;28;85;8;20;51;13;53;8;14;24;36
662;;ND4;NADH dehydrogenase subunit 4 [Havilanditermes proatripennis];16;7;10;3;16;4;7;34;6;28;88;6;19;50;14;57;8;14;27;33
663;;ND4;NADH dehydrogenase subunit 4 [Anhangatermes macarthuri];19;7;9;3;16;4;8;34;6;30;88;8;20;48;13;53;8;14;25;34
664;;ND4;NADH dehydrogenase subunit 4 [Eurycotis sp. B074];16;7;18;3;14;5;8;30;6;38;85;7;29;44;12;52;10;14;27;20
665;;ND4;NADH dehydrogenase subunit 4 [Cryptocercus meridianus];15;7;18;6;15;4;7;27;7;33;84;6;26;57;12;49;9;14;25;25
666;;ND4;NADH dehydrogenase subunit 4 [Elliptorhina javanica];18;7;15;4;12;7;9;37;8;35;91;10;36;30;13;41;13;13;26;20
667;;ND4;NADH dehydrogenase subunit 4 [Pycnoscelus nigra];17;8;15;2;11;6;10;33;6;31;88;9;35;36;12;48;11;13;30;23
668;;ND4;NADH dehydrogenase subunit 4 [Aparatermes sp. A TB-2017];18;7;8;4;16;4;7;37;6;26;88;6;18;48;14;55;10;14;25;36
669;;ND4;NADH dehydrogenase subunit 4 [Nasutitermes arborum];16;7;8;3;15;4;7;35;6;27;89;4;18;49;13;60;8;14;25;39
670;;ND4;NADH dehydrogenase subunit 4 [Kemneritermes sarawakensis];17;7;7;4;15;4;7;37;6;28;86;7;20;51;13;56;9;14;23;36
671;;ND4;NADH dehydrogenase subunit 4 [Cryptocercus relictus];15;7;18;5;16;4;7;27;7;29;83;5;26;60;12;48;9;14;23;27
672;;ND4;NADH dehydrogenase subunit 4 [Neostylopyga rhombifolia];15;7;21;3;12;5;7;31;6;37;92;5;34;40;13;49;9;14;28;17
673;;ND4;NADH dehydrogenase subunit 4 [Trinervitermes sp. IND2];19;7;8;3;16;4;7;37;6;31;88;6;19;49;14;54;7;14;24;34
674;;ND4;NADH dehydrogenase subunit 4 [Melanozosteria nitida];16;6;12;6;12;6;7;29;7;34;91;8;32;42;12;56;9;14;29;18
675;;ND4;NADH dehydrogenase subunit 4 [Nasutitermes sp. 3 TB-2017];16;7;9;4;17;4;7;35;6;28;86;6;22;49;14;53;8;14;24;38
676;;ND4;NADH dehydrogenase subunit 4 [Pycnoscelus sp. B103];18;8;14;3;11;6;10;32;6;31;88;9;36;36;13;45;11;13;30;24
677;;ND4;NADH dehydrogenase subunit 4 [Hospitalitermes sp. D TB-2017];17;7;9;3;16;4;7;33;7;28;88;4;19;49;13;61;8;14;23;37
678;;ND4;NADH dehydrogenase subunit 4 [Neocapritermes sp. H TB-2017];19;7;8;3;17;4;7;37;6;30;91;5;18;47;13;54;9;14;25;33
679;;ND4;NADH dehydrogenase subunit 4 [Anoplotermes group sp. 1 TB-2017];18;7;9;3;18;4;7;38;6;24;91;6;19;45;15;52;9;14;25;37
680;;ND4;NADH dehydrogenase subunit 4 [Eurycotis decipiens];15;7;15;4;13;5;8;31;8;39;87;6;29;46;12;50;11;14;28;16
681;;ND4;NADH dehydrogenase subunit 4 [Panchlora nivea];16;6;16;3;10;6;9;31;7;39;79;8;34;45;12;49;14;13;29;19
682;;ND4;NADH dehydrogenase subunit 4 [Procapritermes sp. 1 TB-2017];17;7;8;4;17;4;7;37;6;28;85;6;21;49;13;54;9;14;24;37
683;;ND4;NADH dehydrogenase subunit 4 [Patawatermes sp. A TB-2017];18;7;9;3;18;4;7;35;6;24;90;6;19;47;15;55;10;14;24;36
684;;ND4;NADH dehydrogenase subunit 4 [Humutermes krishnai];19;7;9;4;18;4;7;36;6;26;90;8;18;47;14;52;10;14;24;34
685;;ND4;NADH dehydrogenase subunit 4 [Nasutitermes nr. perparvus TB-2014];18;7;10;3;16;4;7;34;6;31;87;7;19;50;14;54;8;14;24;34
686;;ND4;NADH dehydrogenase subunit 4 [Nasutitermes longirostris];16;7;9;4;17;4;7;35;6;30;87;6;21;48;14;53;8;14;25;36
687;;ND4;NADH dehydrogenase subunit 4 [Microcerotermes sp. SB TB-2017];20;7;9;3;16;4;7;38;6;24;85;4;19;47;14;53;9;14;23;38
688;;ND4;NADH dehydrogenase subunit 4 [Nasutitermes longirostris];16;7;9;4;17;4;7;35;6;29;87;6;21;49;14;53;8;14;24;37
689;;ND4;NADH dehydrogenase subunit 4 [Reticulitermes speratus kyushuensis];20;8;7;3;16;4;7;36;6;21;89;4;20;48;14;58;8;14;22;41
690;;ND4;NADH dehydrogenase subunit 4 [Microcerotermes crassus];21;7;9;5;15;4;7;35;6;25;79;2;19;46;12;52;9;12;23;36
691;;ND4;NADH dehydrogenase subunit 4 [Microcerotermes crassus];21;7;9;5;15;4;7;35;6;26;79;2;19;46;12;52;9;12;23;36
692;;ND4;NADH dehydrogenase subunit 4 [Microcerotermes sp. COL2012-T09];20;7;9;3;16;4;7;38;6;25;85;4;19;47;14;53;9;14;23;36
693;;ND4;NADH dehydrogenase subunit 4 [Sphaerotermes sp. A TB-2017];18;7;7;5;17;4;7;32;7;24;90;7;18;47;14;54;11;14;25;39
694;;ND4;NADH dehydrogenase subunit 4 [Mastotermes darwiniensis];16;7;12;4;14;4;7;33;6;34;81;6;31;45;12;56;8;13;30;27
695;;ND4;NADH dehydrogenase subunit 4 [Reticulitermes kanmonensis];20;8;7;3;15;4;7;38;6;23;89;4;20;49;14;56;7;14;23;39
696;;ND4;NADH dehydrogenase subunit 4 [Microcerotermes crassus];21;7;9;5;16;4;7;36;6;28;84;2;19;47;13;53;10;14;23;36
697;;ND4;NADH dehydrogenase subunit 4 [Microcerotermes parvus];21;7;9;3;16;4;7;36;6;28;86;5;19;50;13;55;9;14;24;35
698;;ND4;NADH dehydrogenase subunit 4 [Anoplotermes group sp. AF TB-2017];20;7;9;3;16;4;7;36;6;21;88;4;19;49;14;56;9;14;24;40
699;;ND4;NADH dehydrogenase subunit 4 [Byrsotria sp. B018];17;7;13;4;11;5;8;33;6;27;90;8;43;34;12;51;8;13;33;22
700;;ND4;NADH dehydrogenase subunit 4 [Reticulitermes lucifugus];20;8;9;4;15;4;7;37;6;22;89;6;20;47;14;52;7;14;23;42
701;;ND4;NADH dehydrogenase subunit 4 [Procornitermes araujoi];21;7;7;3;16;4;7;33;6;35;85;5;19;47;14;59;8;15;25;31
702;;ND4;NADH dehydrogenase subunit 4 [Panchlora nivea];16;6;14;3;11;6;9;32;7;35;80;8;34;43;12;50;12;13;31;23
703;;ND5;NADH dehydrogenase subunit 5 [Nauphoeta cinerea];23;5;22;13;7;8;15;39;5;47;89;15;50;50;13;67;22;15;34;38
704;;ND5;NADH dehydrogenase subunit 5 [Glyptotermes sp. C TB-2014];27;6;21;16;10;10;7;44;6;35;87;7;42;67;12;68;18;14;29;49
705;;ND5;NADH dehydrogenase subunit 5 [Diploptera punctata];24;5;24;13;10;9;12;43;6;45;87;13;43;54;14;63;22;13;27;36
706;;ND5;NADH dehydrogenase subunit 5 [Periplaneta fuliginosa];23;5;25;14;10;8;10;40;4;49;88;15;53;67;12;58;20;14;31;30
707;;ND5;NADH dehydrogenase subunit 5 [Leptomyxotermes doriae];26;6;19;15;9;7;8;48;5;38;86;5;39;70;15;68;20;14;28;49
708;;ND5;NADH dehydrogenase subunit 5 [Blatta orientalis];23;5;29;14;11;9;10;35;4;47;86;15;55;62;12;57;18;14;29;30
709;;ND5;NADH dehydrogenase subunit 5 [Bulbitermes nr. laticephalus THAI100];22;5;19;14;8;7;9;49;4;46;80;7;38;63;13;61;19;13;25;38
710;;ND5;NADH dehydrogenase subunit 5 [Reticulitermes chinensis];28;7;16;16;14;7;7;51;5;33;90;6;40;60;14;66;18;13;31;53
711;;ND5;NADH dehydrogenase subunit 5 [Polyzosteria viridissima];23;5;25;15;9;8;8;38;6;47;81;14;51;67;13;64;17;14;29;31
712;;ND5;NADH dehydrogenase subunit 5 [Schultesia lampyridiformis];25;5;31;13;9;8;13;36;5;49;92;16;52;52;13;61;18;13;29;21
713;;ND5;NADH dehydrogenase subunit 5 [Procapritermes sp. G TB-2017];25;7;18;16;6;7;9;45;4;37;84;7;41;61;14;60;24;13;27;43
714;;ND5;NADH dehydrogenase subunit 5 [Reticulitermes kanmonensis];28;6;16;16;13;7;7;50;5;36;90;7;39;63;14;65;19;14;31;49
715;;ND5;NADH dehydrogenase subunit 5 [Oriensubulitermes inanis];24;6;20;14;7;7;8;47;4;40;80;8;42;62;14;60;19;14;25;39
716;;ND5;NADH dehydrogenase subunit 5 [Aparatermes nr. cingulatus G13-81];28;5;16;15;9;7;8;46;5;40;77;9;41;59;14;59;21;14;28;39
717;;ND5;NADH dehydrogenase subunit 5 [Nasutitermes similis];24;5;18;16;10;7;9;51;4;41;84;8;38;68;14;66;18;15;27;50
718;;ND5;NADH dehydrogenase subunit 5 [Nasutitermes similis];24;5;17;15;7;7;9;49;5;39;79;8;38;63;14;63;18;14;25;45
719;;ND5;NADH dehydrogenase subunit 5 [Sinocapritermes sp. 1 TB-2017];23;6;19;15;6;7;8;46;4;45;80;6;40;60;13;66;20;14;26;36
720;;ND5;NADH dehydrogenase subunit 5 [Neocapritermes sp. H TB-2017];24;6;20;14;7;7;9;49;4;40;78;6;40;60;13;61;22;14;26;40
721;;ND5;NADH dehydrogenase subunit 5 [Havilanditermes proatripennis];24;5;17;15;8;7;9;48;5;43;79;5;39;62;13;66;19;14;27;39
722;;ND5;NADH dehydrogenase subunit 5 [Inquilinitermes sp. BRA002];27;8;17;14;6;7;9;46;4;37;76;6;38;61;13;66;20;14;27;44
723;;ND5;NADH dehydrogenase subunit 5 [Oriensubulitermes inanis];23;6;19;15;7;7;8;46;4;40;80;8;41;62;14;61;20;14;25;40
724;;ND5;NADH dehydrogenase subunit 5 [Ectoneura hanitschi];23;5;28;15;7;9;10;38;5;53;95;18;47;58;12;54;15;11;27;31
725;;ND5;NADH dehydrogenase subunit 5 [Oriensubulitermes inanis];24;6;21;14;7;7;8;48;4;41;80;8;41;62;14;60;19;14;24;38
726;;ND5;NADH dehydrogenase subunit 5 [Nasutitermes sp. A TB-2017];24;5;20;15;6;7;8;47;4;39;77;7;40;63;13;64;18;14;26;43
727;;ND5;NADH dehydrogenase subunit 5 [Opisthoplatia orientalis];25;5;28;14;8;8;12;37;5;40;88;14;52;55;12;58;21;13;33;31
728;;ND5;NADH dehydrogenase subunit 5 [Pericapritermes nitobei];23;5;19;16;6;7;8;47;4;42;79;7;41;63;13;64;20;13;27;39
729;;ND5;NADH dehydrogenase subunit 5 [Anoplotermes sp. BRA025];29;6;17;14;7;7;8;45;4;41;81;8;41;57;13;57;23;14;32;40
