Species	Sociality	Subs	Value
B029_Gromphadorhina_grandidieri_1	0	C_T_norm	0.861792452830189
B031_Gromphadorhina_oblongonota_1	0	C_T_norm	1.1793062904174
B034_Gyna_caffrorum_1	0	C_T_norm	0.888239611562782
B035_Gyna_capucina_1	0	C_T_norm	0.410133890796874
B041_Nauphoeta_cinerea_1	0	C_T_norm	0.510032362459547
B044_Panchlora_nivea_1	0	C_T_norm	0.306987295825771
B046_Phoetalia_pallida_1	0	C_T_norm	0.210188293679755
B048_Pycnoscelus_femapterus_1	0	C_T_norm	1.76338688085676
B050_Pycnoscelus_nigra_1	0	C_T_norm	3.31395348837209
B052_Pycnoscelus_surinamensis_1	0	C_T_norm	1.74207089552239
B053_Rhyparobia_maderae_1	0	C_T_norm	1.02449223416965
B054_Rhyparobia_sp._1	0	C_T_norm	1.09962168978562
B055_Schultesia_lampyridiformis_1	0	C_T_norm	1.6875
B056_Blaptica_dubia_1	0	C_T_norm	0.355006972060115
B058_Asiablatta_kyotensis_1	0	C_T_norm	0.692558983666062
B061_Paratemnopteryx_couloniana_1	0	C_T_norm	0.258742782438174
B062_Parcoblatta_divisa_1	0	C_T_norm	2.02558635394456
B063_Parcoblatta_lata_1	0	C_T_norm	1.29403606102635
B064_Parcoblatta_pennsylvanica_1	0	C_T_norm	1.95495495495495
B066_Symploce_macroptera_1	0	C_T_norm	0.474183877415057
B067_Symploce_pallens_1	0	C_T_norm	1.1214265294454
B068_Blatta_orientalis_1	0	C_T_norm	0.839329091960671
B069_Deropeltis_paulinoi_1	0	C_T_norm	0.79003367003367
B071_Eurycotis_decipiens_1	0	C_T_norm	1.31105783637998
B072_Eurycotis_floridana_1	0	C_T_norm	2.20959911222083
B073_Eurycotis_opaca_Sunset_1	0	C_T_norm	0.604575163398693
B074_Eurycotis_sp._1	0	C_T_norm	0.61528013582343
B075_Neostylopyga_rhombifolia_1	0	C_T_norm	0.484955646128027
B077_Periplaneta_australasiae_1	0	C_T_norm	1.2843137254902
B078_Periplaneta_brunnea_1	0	C_T_norm	0.817213842058563
B080_Shelfordella_lateralis_1	0	C_T_norm	0.731201382886776
B082_Ischnoptera_bilunata_1	0	C_T_norm	0.548104956268222
B083_Ischnoptera_deropeltiformis_1	0	C_T_norm	0.452380952380952
B084_Ischnoptera_sp._1	0	C_T_norm	0.459219858156028
B086_Ergaula_capucina_1	0	C_T_norm	0.327377804638513
B088_Polyphaga_aegyptiaca_1	0	C_T_norm	0.374651255480271
B089_Therea_olegrandjeani_1	0	C_T_norm	1.18706955087787
B090_Therea_petiveriana_1	0	C_T_norm	1.1875
B091_Therea_regularis_1	0	C_T_norm	2.00630119722747
B094_Heterogamodes_hebraica_1	0	C_T_norm	0.130078019908528
B096_Lobopterella_dimidiatipes_1	0	C_T_norm	0.445294423194976
B097_Arenivaga_cf._1	0	C_T_norm	0.636713215948189
B099_Parcoblatta_fulvescens_1	0	C_T_norm	0.678395730842992
B100_Parcoblatta_uhleriana_1	0	C_T_norm	2.48496182016519
B101_Parcoblatta_bolliana_1	0	C_T_norm	2.00254971953085
B103_Pycnoscelus_sp._1	0	C_T_norm	1.29373675535672
B107_Neolaxta_mackerrasae_1	0	C_T_norm	0.259169269929423
B115_Macropanesthia_rhinoceros_1	0	C_T_norm	0.623805668016194
B122_Platyzosteria_nitida_1	0	C_T_norm	1.56628621597893
B124_Tryonicus_mackerrasae_1	0	C_T_norm	0.453055555555556
BA2929_NODE_6_length_15590_cov_330713_ID_1249685_1	1	C_T_norm	1.86395503063222
BA3121_NODE_84_length_15754_cov_340293_ID_1927933_1	1	C_T_norm	0.508379425694697
Balta_sp._1	0	C_T_norm	0.404469164715066
BB_Ectobiidae_1	0	C_T_norm	0.82183908045977
BBI_Blattella_bisignata_1	0	C_T_norm	1.34626436781609
BDIT020_Microtermes_sp_Burundi_1	2	C_T_norm	1.35523429710867
BDIT022_Microcerotermes_parvus_1	2	C_T_norm	1.8389694041868
BDIT023_Pseudacanthotermes_spiniger_Burundi_1	2	C_T_norm	2.00891265597148
BDIT026_Promirotermes_pygmaeus_1	2	C_T_norm	1.2505376344086
BDIT034_Termes_hospes_1	2	C_T_norm	1.57940436241611
BDIT037_Furculitermes_soyeri_1	2	C_T_norm	1.40918074020841
BDIT041_Nasutitermes_arborum_1	2	C_T_norm	1.2288
BDIT049_Aderitotermes_sp.2_1	2	C_T_norm	2.50984195402299
BDIT051_Microtermes_sp_Burundi_1	2	C_T_norm	1.49112486572203
BDIT061_Alyscotermes_kilimandjaricus_1	2	C_T_norm	0.977954144620811
BDIT062_Acholotermes_chirotus_1	2	C_T_norm	1.20205627705628
BDIT064_Macrotermes_sp.A_1	2	C_T_norm	1.53363320384379
BDIT069_Cubitermes_nr_fulvus_1	2	C_T_norm	1.75721153846154
BDIT073_Promirotermes_sp.A_1	2	C_T_norm	0.737300667439351
BDIT074_Aderitotermes_fossor_1	2	C_T_norm	1.27422413793103
BDIT075_Cubitermes_fulvus_1	2	C_T_norm	2.72892099056604
BDIT076_Apicotermitinae_gen.A_1	2	C_T_norm	1.54908129876667
BDIT078_Cubitermes_ugandensis_1	2	C_T_norm	1.80661809350334
BDIT087_Odontotermes_sp._1	2	C_T_norm	1.06959706959707
BDIT089_Microcerotermes_progrediens_1	2	C_T_norm	1.29726725335804
BDIT101_Anenteotermes_polyscolus_1	2	C_T_norm	1.07196783998431
BDIT102_Microcerotermes_fuscotibialis_1	2	C_T_norm	1.45169281585467
BDIT106_Cubitermes_oblectatus_1	2	C_T_norm	1.44183006535948
BDIT108_Foraminitermes_rhinoceros_1	2	C_T_norm	0.863485016648169
BDIT109_Aderitotermes_sp_1	2	C_T_norm	1.25963718820862
BDIT112_Astalotermes_murcus_1	2	C_T_norm	1.50925421883506
BDIT114_Trinevitermes_sp.A_1	2	C_T_norm	2.3013698630137
BDIT120_Astalotermes_sp._1	2	C_T_norm	2.21943016688876
BDIT121_Alyscotermes_sp.B_1	2	C_T_norm	1.66516921233902
BDIT129_Macrotermes_vitrialatus_Burundi_1	2	C_T_norm	1.67178587099605
BDIT27_Coptotermes_sjosdteti_Burundi_1	2	C_T_norm	1.0599591002045
BDIT8-M2A_Coptotermes_amanii_1	2	C_T_norm	1.54029011923749
BDIT8-M2B_Microtermes_sp_Burundi_1	2	C_T_norm	1.60814046288907
Beybienkoa_karandanensis_1	0	C_T_norm	0.0914634146341463
Bifid_1	1	C_T_norm	0.908054169636493
BLA48_Laxta_sp._1	0	C_T_norm	0.608070065686581
Blatella_germanica_1	0	C_T_norm	0.779746835443038
BRA12_Aparatermes_sp.A_1	2	C_T_norm	1.18068535825545
BRA13_Spinitermes_sp.A_1	2	C_T_norm	1.03303571428571
BRA15_Glyptotermes_1	1	C_T_norm	1.04764296236775
BRA1_Constrictotermes_cyphergaster_1	2	C_T_norm	1.10669975186104
BRA28_Anoplotermes-group_sp.I_1	2	C_T_norm	1.06710671067107
BRA29_Labiotermes_sp._1	2	C_T_norm	1.38760757314974
BRA2_Inquilinitermes_sp._1	2	C_T_norm	1.25508130081301
BRA31_Serritermes_serrifer_1	1	C_T_norm	0.391898257183231
BRA3_Cornitermes_cumulans_1	2	C_T_norm	2.02111166089395
BRA7_Patawatermes_sp.A_1	2	C_T_norm	0.640630797773655
BRA8_Labiotermes_sp._1	2	C_T_norm	1.17822520507084
BRU3_Amitermes_dentatus_1	2	C_T_norm	1.15432742440042
BRU6_Nasutitermes_matangensis_1	2	C_T_norm	1.16200015175658
BRU8_Hospitalitermes_hospitalis_1	2	C_T_norm	0.509630818619583
BUidUT_Blattella_lituricollis_1	0	C_T_norm	0.952115158636898
BV_Blattella_vaga_1	0	C_T_norm	0.538977072310406
CA10_Synacanthotermes_sp._1	2	C_T_norm	1.43373493975904
CA11_Duplidentitermes_sp._1	2	C_T_norm	1.42283605835957
CA12_Astalotermes_Cameroon_1	2	C_T_norm	1.7026325546904
CA13_Ophiotermes_sp._1	2	C_T_norm	1.06258565555048
CA15_Apicotermitinae_gen.B_Cameroon_1	2	C_T_norm	2.23478995654273
CA18_Amalotermes_phaeocephalus_Cameroon_1	2	C_T_norm	1.18735949880228
CA1_Cubitermes_fungifaber_1	2	C_T_norm	1.85449117341641
CA20_Leptomyxotermes_doriae_1	2	C_T_norm	0.817092493563082
CA25_Pericapritermes_nigerianus_1	2	C_T_norm	1.2982212982213
CA26_Sphaerotermes_sphaerothorax_1	2	C_T_norm	0.757759784075574
CA27_Acanthotermes_acanthotorax_Cameroon_1	2	C_T_norm	0.729103266382633
CA35_Basidentitermes_aurivillii_Cameroon_1	2	C_T_norm	2.83236245954693
CA37_Sphaerotermes_sp.A_1	2	C_T_norm	1.68268174829783
CA38_Aderitotermes_sp_Cameroon_1	2	C_T_norm	2.15117647058824
CA8_Postsubulitermes_parviconstrictus_1	2	C_T_norm	1.76219870664315
CA9_Jugositermes_tuberculatus_1	2	C_T_norm	1.04407398949532
CAM16-31_NODE_1_length_16055_cov_206745_ID_2275_1	1	C_T_norm	0.847172081829122
Carbrunneria_paramaxi_1	0	C_T_norm	0.396557534906115
CHI15-157_NODE_1_length_15696_cov_532996_ID_1259_1	1	C_T_norm	1.64739574011097
CHI15-24_1	1	C_T_norm	0.322145725760184
CHI15-75_1	1	C_T_norm	3.31717729784028
CHI15-85_NODE_1_length_15781_cov_415385_ID_1981_1	1	C_T_norm	1.15236875800256
COL17-26_NODE_1_length_15512_cov_173959_ID_51_1	1	C_T_norm	0.363436376707405
COL2012L04_Patawatermes_turricola_1	2	C_T_norm	1.10255797274683
COL2012L05_Cavitermes_tuberosus_1	2	C_T_norm	1.42478925184405
COL-2012L08_Nasutitermes_sp._1	2	C_T_norm	1.48149509803922
COL2012T03_Humutermes_krishnai_1	2	C_T_norm	1.26797053594107
COL2012-T09_Microcerotermes_sp._1	2	C_T_norm	1.41949616648412
COL-4PUERTO_Heterotermes_nr_tenuis_1	2	C_T_norm	1.39940459706453
COL-SAS_Nasutitermes_sp._1	2	C_T_norm	0.937301587301587
COPACI_Coptotermes_acinaciformis_Australia_1	2	C_T_norm	2.98469387755102
COPFRE_Coptotermes_frenchi_Australia_1	2	C_T_norm	1.79851143009038
COP-LAC_Coptotermes_lacteus_Australia_1	2	C_T_norm	2.63867979154603
Coptotermes_formosanus_Miyako_1	2	C_T_norm	2.81265206812652
CR_Cryptocercus_relictus_1	0	C_T_norm	1.3411306042885
CRYAUS_Cryptotermes_austrinus_Australia_1	1	C_T_norm	1.26477272727273
CRYBREVIS_Cryptotermes_brevis_Australia_1	1	C_T_norm	1.92112098427888
CRYDOMESTI_Cryptotermes_domesticus_1	1	C_T_norm	1.73431945877766
CRYDRUDDLE_Cryptotermes_dudleyi_Australia_1	1	C_T_norm	0.920166690078195
Cryptocercus_hirtus_1	0	C_T_norm	0.9738430583501
Cryptocercus_meridianus_1	0	C_T_norm	1.44413320883909
Cryptocercus_punctulatus_sp_CR18_1	0	C_T_norm	0.293097913322632
Cryptotermes_secundus_1	1	C_T_norm	0.796911196911197
CRYQUEEN_Cryptotermes_queenslandicus_Australia_1	1	C_T_norm	1.90180921052632
CU_1490_0_NODE_2_length_15846_cov_660191_ID_1569873_1	1	C_T_norm	1.81240414110429
Dentispicotermes_brevicarinatus_1	2	C_T_norm	1.77611721611722
Dolichorhinotermes_longilabius_1	2	C_T_norm	1.8109756097561
Drepanotermes_ISO312_1	2	C_T_norm	1.34229249011858
E16_Microtermes_sp_Pakistan_1	2	C_T_norm	0.624610734566771
E17-RS-34-2-TR_NODE_1_length_15518_cov_51521_ID_229_1	1	C_T_norm	1.72510518934081
E31_Microtermes_obesi_Pakistan_1	2	C_T_norm	0.788666666666667
E42_Microcerotermes_sp.3_1	2	C_T_norm	1.00413442573206
E48_Coptotermes_heimi_Pakistan_1	2	C_T_norm	1.19842978346207
E50_Microtermes_sp1_Pakistan_1	2	C_T_norm	2.51126788163825
E58_Kalotermitidae_spA_Pakistan_1	1	C_T_norm	0.819237147595356
E6_Amitermes_sp.A_1	2	C_T_norm	1.6556243174372
EC1466_0_NODE_3_length_15795_cov_299853_ID_608187_1	1	C_T_norm	1.20390253974809
Ectobius_sp_Z254C_1	0	C_T_norm	1.26153025859771
Elliptorhina_davidi_22_1	0	C_T_norm	0.946485327814325
Embiratermes_neotenicus_French_Guiana_1	2	C_T_norm	0.98109701625871
ES_Eupolyphaga_sinensis_1	0	C_T_norm	1.05701754385965
Eublaberus_distanti_25_1	0	C_T_norm	0.743568691844554
FG16-11_1	1	C_T_norm	0.665608897825814
FG17-7_NODE_1_length_15536_cov_109291_ID_76_1	1	C_T_norm	0.871129384556084
FG-ND2-12_1	1	C_T_norm	2.39623552123552
FG-ND2-19_Anhangatermes_macarthuri_1	2	C_T_norm	2.12377977352597
FG-ND2-26_Ruptitermes_nr.xanthochiton_1	2	C_T_norm	1.15555555555556
FG-N-D2-2_Neotermes_spA_FG_1	1	C_T_norm	0.487078008773603
FG-ND2-30_Nasutitermes_sp._1	2	C_T_norm	1.05263157894737
FG-ND2-32_Nasutitermes_sp.SC_1	2	C_T_norm	2.42922077922078
FG-ND2-33_Anoplotermes-group_sp.SB_1	2	C_T_norm	1.06047736345876
FG-ND2-38_Microcerotermes_sp.SA_1	2	C_T_norm	1.42105604566684
FG-ND2-3_Comatermes_sp._1	1	C_T_norm	0.850693069306931
FG-ND2-43_Tetimatermes_sp.A_1	2	C_T_norm	1.61465201465201
FG-ND2-48_Ruptitermes_arboreus_1	2	C_T_norm	0.978260869565217
FLY667_0_NODE_1_length_15810_cov_38592_ID_136216_1	1	C_T_norm	0.241843017906434
G13-017_Anoplotermes-group_sp.N_1	2	C_T_norm	0.597991479001826
G13-023_Embiratermes_brevinasus_1	2	C_T_norm	1.57355629010305
G13-026_Heterotermes_crinitus_FG_1	2	C_T_norm	0.721726369475786
G13-028_Planicapritermes_planiceps_1	2	C_T_norm	1.91426071741032
G13-034_Anoplotermes_parvus_1	2	C_T_norm	1.10578413834228
G13-036_Termes_fatalis_1	2	C_T_norm	0.613440860215054
G13-065_Anoplotermes-group_sp.Q_1	2	C_T_norm	0.880260090786407
G13-067_Crepititermes_verruculosus_1	2	C_T_norm	2.03295644891122
G13-069_Anoplotermes-group_sp.AF_1	2	C_T_norm	1.54938409854423
G13-072_Rubeotermes_jheringi_1	2	C_T_norm	1.49356311227368
G13-080_Neocapritermes_taracua_1	2	C_T_norm	1.67894736842105
G13-081_Aparatermes_nr.cingulatus_1	2	C_T_norm	1.98730382648563
G13-084_Termes_sp.A_1	2	C_T_norm	1.86566541510221
G13-101_Silvestritermes_heyeri_1	2	C_T_norm	2.14819182389937
G13-107_Coptotermes_testaceus_FG_1	2	C_T_norm	1.38713450292398
G13-10_Longustitermes_manni_1	2	C_T_norm	1.22457480041652
G13-114_Compositermes_vindai_1	2	C_T_norm	1.64126016260163
G13-116_Anoplotermes_sp.E1_1	2	C_T_norm	1.18518518518519
G13-117_Nasutitermes_banksi_1	2	C_T_norm	1.85719921104536
G13-120_Patawatermes_nigripunctatus_1	2	C_T_norm	1.03471107544141
G13-122_Anoplotermes_janus_1	2	C_T_norm	0.983507462686567
G13-127_Nasutitermes_similis_1	2	C_T_norm	1.26929413805064
G13-130_Coatitermes_sp.2_1	2	C_T_norm	2.0468131683085
G13-140_Spinitermes_trispinosus_1	2	C_T_norm	1.17647058823529
G13-142_Anoplotermes_sp.E1_1	2	C_T_norm	1.23127741935484
G678_Rugitermes_sp_A_1	1	C_T_norm	1.01976794155565
G679_Caetetermes_taquarussu_1	2	C_T_norm	1.48405511811024
G680_Anoplotermes_sp.E1_1	2	C_T_norm	1.07435714285714
G681_Neocapritermes_araguaia_1	2	C_T_norm	2.65645161290323
G683_Neocapritermes_sp.H_1	2	C_T_norm	1.18342138551976
G685_Atlantitermes_oculatissimus_1	2	C_T_norm	2.28582065737687
G686_Cyrilliotermes_angulariceps_1	2	C_T_norm	1.31554844159886
G687_Cylindrotermes_parvignathus_1	2	C_T_norm	1.40186797930077
G689_Microcerotermes_sp._1	2	C_T_norm	1.49191086691087
G693_Cornitermes_pugnax_1	2	C_T_norm	2.0748031496063
G697_Orthognathotermes_aduncus_1	2	C_T_norm	0.984151329243354
G699_Inquilinitermes_inquilinus_1	2	C_T_norm	1.25471698113208
G700_Constrictotermes_cavifrons_1	2	C_T_norm	1.1390233697926
G702_Glossotermes_oculatus_1	1	C_T_norm	0.23030213706706
G707_Neocapritermes_angusticeps_1	2	C_T_norm	2.04738447102979
G711_Labiotermes_labralis_1	2	C_T_norm	2.3292757151552
G712_Subulitermes_sp._1	2	C_T_norm	1.90461917250977
G715_Syntermes_spinosus_1	2	C_T_norm	1.02309349418354
G718_Nasutitermes_octopilis_1	2	C_T_norm	0.977397910731244
G721_Anoplotermes-group_sp.AD_1	2	C_T_norm	1.52799257655428
G728_Agnathotermes_crassinasus_1	2	C_T_norm	1.52402651201326
G729_Araujotermes_parvellus_1	2	C_T_norm	2.27793103448276
G733_Nasutitermes_macrocephalus_1	2	C_T_norm	1.16103445426754
G736_Atlantitermes_snyderi_1	2	C_T_norm	1.640625
G740_Coatitermes_kartaboensis_1	2	C_T_norm	1.30861244019139
G751_Rhinotermes_hispidus_FG_1	2	C_T_norm	0.585733176608874
G769_Dihoplotermes_sp.A_1	2	C_T_norm	1.5255376344086
Glypto1_Glyptotermes_fuscus_Japan_1	1	C_T_norm	0.813166666666667
Glyptotermes_satsumensis_1	1	C_T_norm	0.948046371833405
GP17-13_1	1	C_T_norm	2.01694396243748
GR2200_NODE_14_length_15769_cov_491341_ID_624588_1	1	C_T_norm	0.612135767491604
Heterotermes_ISO183_1	2	C_T_norm	1.08247422680412
Hodotermopsis_sjosdteti_1	1	C_T_norm	1.61561679790026
I9_Mastotermes_darwiniensis_1	2	C_T_norm	0.183218101822753
Incisitermes_arizonensis_1	1	C_T_norm	2.24397824397824
Incisitermes_minor_1	1	C_T_norm	1.72085276482345
IND1_Microtermes_sp.C_India_1	2	C_T_norm	1.01282273436146
IND2_Trinervitermes_sp._1	2	C_T_norm	1.53435897435897
IND3_Heterotermes_malabaricus_1	2	C_T_norm	0.848484848484849
IND5_Nasutitermes_sp.B_1	2	C_T_norm	1.14207339510922
IND6_Odontotermes_sp.C_1	2	C_T_norm	0.760590500641849
IND8_Odontotermes_sp.B_1	2	C_T_norm	1.25806451612903
IS13_Reticulitermes_flavipes_1	2	C_T_norm	1.38894736842105
IS17_Microhodotermes_viator_1	1	C_T_norm	0.433498824144238
IS57_Reticulitermes_flavipes_1	2	C_T_norm	1.85294117647059
IS59_Reticulitermes_virginicus_1	2	C_T_norm	1.51173708920188
IS95_Macrotermes_subhyalinus_1	2	C_T_norm	1.73444976076555
ISO207_Porotermes_adamsoni_1	1	C_T_norm	0.275261199370259
ISO262_Neotermes_insularis_1	1	C_T_norm	2.24908573750508
ISO314_Schedorhinotermes_breinli_Australia_1	2	C_T_norm	1.49871794871795
ISO360_Macrognathotermes_errator_1	2	C_T_norm	1.7984126984127
ISO845_Zootermopsis_angusticollis_1	1	C_T_norm	0.744738262277388
JE91_Nocticola_sp._1	0	C_T_norm	0.162320465484912
KE15-10_1	1	C_T_norm	0.829787234042553
KE15-140_1	1	C_T_norm	1.00837896134063
KE15-30_1	1	C_T_norm	0.494725851360034
KF_Kalotermes_flavicollis_1	1	C_T_norm	1.15433628318584
Lamproblatta_sp_1	0	C_T_norm	2.69981167608286
Macrotermes_barneyi_1	2	C_T_norm	3.03475935828877
MAD15-108_NODE_1_length_15757_cov_110743_ID_123_1	1	C_T_norm	0.494326480170767
MAD15-1_1	1	C_T_norm	1.21833455672457
MAD15-128_NODE_1_length_16052_cov_832021_ID_301_1	1	C_T_norm	0.693820224719101
MAD15-171_NODE_1_length_15507_cov_475004_ID_850_1	1	C_T_norm	0.837112635598662
MAD15-2_1	1	C_T_norm	0.825454545454545
MAL10_Neotermes_spA_Malaysia_1	1	C_T_norm	0.367650297291346
MAL21_Microcerotermes_crassus_1	2	C_T_norm	1.02437301306959
MAL27_Hospitalitermes_medioflavus_1	2	C_T_norm	0.882554701360142
MAL29_Parrhinotermes_sp2_Malaysia_1	2	C_T_norm	1.82302631578947
MAL36_Cryptotermes_sp1_Malaysia_1	1	C_T_norm	1.0672012218404
MAL41_Odontotermes_sp.K_1	2	C_T_norm	1.23664921465969
Methana_sp_AUS1_1	0	C_T_norm	0.609459459459459
MLA11_Coptotermes_sepangensis_1	2	C_T_norm	1.821875
Nasutitermes_ISO352_1	2	C_T_norm	1.23278594065111
Nasutitermes_nr.perparvus_Thailand_1	2	C_T_norm	2.30421065404684
Nasutitermes_takasagoensis_Japan_1	2	C_T_norm	0.649415140145663
NEW4_Microcerotermes_baluchistanicus_1	2	C_T_norm	1.60477941176471
NG21_Glyptotermes_spA_NewGuinea_1	1	C_T_norm	0.702088452088452
NG52_Parrhinotermes_browni_1	2	C_T_norm	1.24466338259442
NG55_Pericapritermes_spB_NewGuinea_1	2	C_T_norm	1.35413127413127
NG69_Nasutitermes_bikpelanus_1	2	C_T_norm	1.51464124111183
NG71_Microcerotermes_biroi_1	2	C_T_norm	2.715625
NG77_Termitogeton_planus_1	1	C_T_norm	0.204955101157633
NG79_Coptotermes_elisae_New_Guinea_1	2	C_T_norm	1.51626409017713
NG91_Prorhinotermes_inopinatus_New_Guinea_1	1	C_T_norm	0.728571428571429
NSW6_Occasitermes_occasus_1	2	C_T_norm	2.27254428341385
NU_mod_1	1	C_T_norm	0.693593593593594
Odontotermes_formosanus_Japan_1	2	C_T_norm	0.943886408730159
PA942_NODE_72_length_15794_cov_8138327_1	1	C_T_norm	0.458192567567568
Panesthia_angustipennis_Z138PA_1	0	C_T_norm	1.04632389468455
Panesthia_sp_Salganea_1	0	C_T_norm	0.696068565876679
Paranauphoeta_circumda_1	0	C_T_norm	0.492753623188406
Periplaneta_americana_1	0	C_T_norm	1.02577873254565
PF_Periplaneta_fuliginosa_1	0	C_T_norm	2.07207207207207
PHI3_Hospitalitermes_sp._1	2	C_T_norm	1.10875024145258
PHI6_1	1	C_T_norm	1.7434350206727
Phyllodromica_sp._1	0	C_T_norm	0.84817244611059
Polyzosteria_viridissima_1	0	C_T_norm	0.320077909430287
Prorhinotermes_canalifrons_1	1	C_T_norm	0.7546699875467
Prorhinotermes_simplex_Cuba_1	1	C_T_norm	0.977796052631579
Protagonista_lugubris_1	0	C_T_norm	0.620138888888889
RDCT003_Schedorhinotermes_putiorus_Congo_1	2	C_T_norm	1.85173025149386
RDCT008_Trichotermes_ducis_1	2	C_T_norm	1.59721938253936
RDCT011_Macrotermes_muelleri_Congo_1	2	C_T_norm	0.61819927458929
RDCT012_Furculitermes_longilabius_1	2	C_T_norm	0.823230373230373
RDCT014_Pericapritermes_sp.A_1	2	C_T_norm	0.813266666666667
RDCT016_Protermes_prorepens_1	2	C_T_norm	1.02486795052656
RDCT033_Microcerotermes_fuscotibialis_1	2	C_T_norm	1.43555881633651
RDCT040_Acidnotermes_praus_1	2	C_T_norm	1.25450180072029
RDCT046_Astalotermes_quietus_1	2	C_T_norm	1.81895093062606
RDCT047_Furculitermes_cubitalis_1	2	C_T_norm	0.895458523777108
RDCT048_Microtermes_sp._1	2	C_T_norm	0.893854748603352
RDCT051_Orthotermes_depressifrons_1	2	C_T_norm	1.42767295597484
RDCT052_Astalotermes_sp.B_1	2	C_T_norm	1.25909822866345
RDCT077_Furculitermes_winifredae_1	2	C_T_norm	1.13693641618497
RDCT100_Noditermes_cristifrons_1	2	C_T_norm	0.449383713881592
RDCT106_Nasutitermes_lujae_1	2	C_T_norm	1.70083184789067
RDCT108_Procubitermes_undulans_1	2	C_T_norm	1.42646144278607
RDCT112_Schedorhinotermes_lamanianus_Congo_1	2	C_T_norm	2.07963800904977
RDCT121_Ateuchotermes_sp.C_1	2	C_T_norm	1.51176992536145
RDCT125_Tuberculitermes_bycanistes_1	2	C_T_norm	1.11733490566038
RDCT128_Thoracotermes_macrothorax_1	2	C_T_norm	1.0321875
RDCT129_Crenetermes_albotarsalis_1	2	C_T_norm	1.72676510067114
RDCT130_Cubitermes_sulcifrons_1	2	C_T_norm	2.57921810699588
RDCT131_Orthotermes_mansuetus_1	2	C_T_norm	1.54631772121599
RDCT137_Nasutitermes_latifrons_1	2	C_T_norm	1.10627810446212
RDCT141_Ophiotermes_grandilabius_1	2	C_T_norm	0.839073415859787
RDCT144_Odontotermes_sp.D_1	2	C_T_norm	0.816649466804266
RDCT147_Astratotermes_sp._1	2	C_T_norm	1.15493329811121
RDCT157_Nasutitermes_diabolus_1	2	C_T_norm	1.60638950208487
RDCT159_Proboscitermes_tubuliferus_1	2	C_T_norm	1.26443268665491
RDCT160_Odontotermes_nr.pauperans_1	2	C_T_norm	0.553656220322887
RDCT161_Pseudacanthotermes_militaris_Congo_1	2	C_T_norm	1.19076133447391
RDCT163_Glyptotermes_spA_Congo_1	1	C_T_norm	1.07003457774131
RDCT180_Cephalotermes_rectangularis_1	2	C_T_norm	2.37259816207185
RDCT183_Apilitermes_longiceps_1	2	C_T_norm	1.58447400552664
RDCT70_Ateuchotermes_retifaciens_1	2	C_T_norm	2.22595281306715
RET-GRA_Reticulitermes_grassei_France_1	2	C_T_norm	1.24740808403745
Reticulitermes_aculabialis_China_1	2	C_T_norm	2.24575424575425
Reticulitermes_chinensis_China_1	2	C_T_norm	1.0965250965251
Reticulitermes_hageni_1	2	C_T_norm	1.3071450105517
Rhabdoblatta_sp_1	0	C_T_norm	0.552228747472802
SAF1_Microtermes_sp.A_1	2	C_T_norm	1.67555865921788
SAF2_Macrotermes_falciger_SouthAfrica_1	2	C_T_norm	2.4042364422757
SAF3_Microtermes_sp.B_1	2	C_T_norm	0.758291316526611
SAF4_Amitermes_sp.5_1	2	C_T_norm	1.66607270135424
SAF5_Allodontermes_schultzei_1	2	C_T_norm	0.700360479658648
SAF7_Amitermes_sp.3_1	2	C_T_norm	1.21019183940132
SAF8_Amitermes_sp.4_1	2	C_T_norm	2.46329514621646
SING48_Microcerotermes_sp.B_1	2	C_T_norm	1.08374411520354
SING54_Hospitalitermes_hospitalis_1	2	C_T_norm	1.00099304865938
SING55_Bulbitermes_singaporensis_1	2	C_T_norm	0.932749884845693
SING58_Aciculitermes_aciculatus_1	2	C_T_norm	1.9131685194403
SING60_Macrotermes_malaccensis_1	2	C_T_norm	1.57644768856448
SING73_Termes_comis_1	2	C_T_norm	0.960987374095616
SING74_Neotermes_spA_Singapore_1	1	C_T_norm	1.78959665518938
SING75_Schedorhinotermes_medioobscurus_Singapore_1	2	C_T_norm	1.72527308095167
SING76_Glyptotermes_1	1	C_T_norm	0.902893355524261
SING77_Havilanditermes_proatripennis_1	2	C_T_norm	2.20883534136546
SING78_Hirtitermes_hirtiventris_1	2	C_T_norm	1.14561335403727
SING80_Coptotermes_kalshoveni_Singapore_1	2	C_T_norm	3.0141935483871
SING86_Globitermes_globosus_1	2	C_T_norm	1.01939058171745
SING87_Macrotermes_carbonarius_Singapore_1	2	C_T_norm	1.36844070961718
SING88_Procapritermes_sp.G_1	2	C_T_norm	1.20311981413873
SING89_Mirocapritermes_connectens_1	2	C_T_norm	1.89527458492976
SING91_Macrotermes_gilvus_Singapore_1	2	C_T_norm	1.08806818181818
Sinocapritermes_mushae_Japan_1	2	C_T_norm	3.68526696105982
T1.10e_Prohamitermes_mirabilis_1	2	C_T_norm	2.14220059475534
T1.15a_Leucopitermes_leucops_1	2	C_T_norm	2.22857670524501
T13_Heterotermes_tenuis_FG_1	2	C_T_norm	1.76980132450331
T1.6c_Procapritermes_sp.A_1	2	C_T_norm	2.11905553708015
T1.6d_Pericapritermes_dolichocephalus_1	2	C_T_norm	2.05797101449275
